applicant_id,ism,jins,yosh,viloyat,bandlik,ish_staji_oy,deklaratsiya_daromad,oila_azolari,talim,mijoz_boldi_oy
A000988,Egamberdiyev Timur,M,49,Toshkent,transport,2,3220000,6,orta,34
A000989,Nazarov Rustam,M,28,Surxondaryo,savdo,154,3340000,4,oliy,3
A000990,Qodirov Umid,M,57,Sirdaryo,savdo,87,2250000,1,oliy,24
A000991,Umarov Islom,M,27,Xorazm,xususiy,77,4630000,2,orta_maxsus,40
A000992,Aliyev Nilufar,F,36,Farg'ona,xususiy,109,3620000,6,orta,7
A000993,Nazarov Aziza,F,23,Jizzax,transport,142,5260000,7,orta_maxsus,13
A000994,Sattorov Zarina,F,25,Qashqadaryo,xususiy,82,2020000,6,oliy,37
A000995,Abdullayev Nilufar,F,30,Qoraqalpog'iston,transport,179,3090000,4,orta,5
A000996,Normatov Shohruh,M,50,Surxondaryo,o'z_ishi,16,4290000,2,oliy,116
A000997,Karimov Nozima,F,28,Qashqadaryo,xususiy,95,2700000,6,oliy,81
A000998,Abdullayev Diyor,M,36,Xorazm,qurilish,146,1660000,1,orta_maxsus,44
A000999,G'ulomov Islom,M,40,Xorazm,xususiy,38,3220000,2,orta_maxsus,24
A001000,Ismoilov Nargiza,F,30,Andijon,savdo,173,2070000,5,oliy,91
A001001,Qodirov Gulnora,F,62,Surxondaryo,xususiy,168,4550000,5,orta,55
A001002,Jo'rayev Islom,M,46,Farg'ona,transport,85,9260000,6,oliy,113
A001003,Normatov Nodir,M,23,Namangan,ishsiz,0,8310000,5,orta,41
A001004,Ergashev Aziz,M,55,Toshkent,byudjet,6,3040000,7,orta_maxsus,66
A001005,Nurmatov Akmal,M,58,Toshkent,savdo,32,3170000,1,orta_maxsus,59
A001006,Yusupov Mirzo,M,44,Toshkent,xususiy,172,9270000,3,orta_maxsus,60
A001007,Yo'ldoshev Nargiza,F,34,Buxoro,xususiy,65,9750000,4,orta,92
A001008,Egamberdiyev Gulnora,F,26,Xorazm,xususiy,116,1270000,4,oliy,23
A001009,Normatov Shuhrat,M,50,Qoraqalpog'iston,savdo,142,3630000,3,orta,37
A001010,Boboyev Shahzoda,F,22,Buxoro,byudjet,139,1450000,3,orta_maxsus,117
A001011,Xasanov Sardor,M,47,Surxondaryo,qurilish,36,3710000,2,oliy,87
A001012,Muhammadiyev Anvar,M,58,Qoraqalpog'iston,savdo,33,3280000,6,oliy,94
A001013,Nurmatov Bekzod,M,23,Toshkent,savdo,132,3460000,5,orta_maxsus,88
A001014,Jo'rayev Farrux,M,28,Navoiy,qurilish,55,3410000,1,orta,83
A001015,Raximov Mohira,F,46,Surxondaryo,qurilish,80,4930000,2,orta,73
A001016,Xolmatov Jasur,M,49,Andijon,xususiy,137,4020000,7,oliy,9
A001017,Ochilov Jasur,M,28,Sirdaryo,savdo,44,8180000,1,orta_maxsus,120
A001018,Toshmatov Zarina,F,42,Qoraqalpog'iston,qurilish,29,11560000,7,orta_maxsus,91
A001019,Bekmurodov Muslima,F,57,Qoraqalpog'iston,xususiy,107,7780000,3,orta,6
A001020,Karimov Feruza,F,38,Surxondaryo,transport,169,3990000,7,oliy,101
A001021,Yusupov Rustam,M,38,Farg'ona,savdo,173,9230000,6,orta_maxsus,117
A001022,Rahimov Aziza,F,37,Navoiy,qurilish,178,4300000,7,oliy,73
A001023,Ravshanov Nodir,M,60,Surxondaryo,xususiy,38,3550000,2,oliy,42
A001024,Mirzayev Dilnoza,F,55,Buxoro,byudjet,141,3510000,4,oliy,57
A001025,Ergashev Otabek,M,31,Qashqadaryo,savdo,55,10450000,7,orta_maxsus,93
A001026,Hamidov Islom,M,26,Toshkent,xususiy,9,11690000,4,orta,44
A001027,Musayev Timur,M,58,Namangan,xususiy,51,4660000,2,oliy,113
A001028,Mirzayev Behruz,M,42,Jizzax,savdo,89,10680000,1,orta_maxsus,18
A001029,Tursunov Lola,F,23,Buxoro,ishsiz,0,9110000,6,oliy,6
A001030,G'ulomov Madina,F,51,Farg'ona,savdo,68,5230000,4,orta,78
A001031,Tursunov Jasur,M,22,Navoiy,xususiy,74,3510000,2,orta_maxsus,114
A001032,Xudoyberdiyev Farrux,M,28,Qoraqalpog'iston,ishsiz,0,2830000,3,orta,116
A001033,Mirzayev Behruz,M,47,Xorazm,byudjet,122,3120000,6,orta,118
A001034,Musayev Kamola,F,32,Andijon,xususiy,94,3990000,5,orta,17
A001035,Saidov Aziza,F,22,Farg'ona,xususiy,33,3870000,2,oliy,51
A001036,Boboyev Akmal,M,34,Surxondaryo,o'z_ishi,116,5340000,4,orta_maxsus,94
A001037,Yusupov Aziz,M,41,Toshkent,o'z_ishi,46,6060000,7,oliy,3
A001038,G'ulomov Dilnoza,F,48,Farg'ona,o'z_ishi,150,4470000,5,oliy,87
A001039,Nazarov Zilola,F,30,Sirdaryo,xususiy,60,3510000,5,orta,71
A001040,Tursunov Sabina,F,25,Samarqand,xususiy,117,6860000,2,orta,118
A001041,Sharipov Feruza,F,57,Farg'ona,xususiy,118,4500000,1,orta_maxsus,101
A001042,Nurmatov Nodir,M,53,Namangan,IT,132,1740000,3,orta,112
A001043,Umarov Shahzoda,F,34,Farg'ona,IT,68,2940000,1,oliy,88
A001044,Sharipov Nilufar,F,54,Samarqand,xususiy,88,2300000,2,oliy,16
A001045,Yusupov Behruz,M,61,Xorazm,byudjet,120,3150000,7,orta,48
A001046,Hamidov Nozima,F,33,Sirdaryo,xususiy,78,4830000,3,oliy,16
A001047,Muhammadiyev Muslima,F,37,Qoraqalpog'iston,byudjet,4,1580000,6,orta_maxsus,25
A001048,Xolmatov Muslima,F,29,Toshkent,byudjet,15,12370000,2,oliy,98
A001049,Mirzayev Nurbek,M,23,Farg'ona,qurilish,50,2400000,5,oliy,8
A001050,Nurmatov Zilola,F,30,Samarqand,xususiy,103,6120000,3,oliy,75
A001051,Ergashev Jasur,M,30,Qoraqalpog'iston,xususiy,126,10990000,2,orta,12
A001052,Raximov Sardor,M,58,Qashqadaryo,byudjet,70,3760000,1,orta,101
A001053,Ochilov Diyor,M,25,Qoraqalpog'iston,xususiy,157,7970000,7,orta,46
A001054,Yusupov Diyor,M,27,Toshkent,byudjet,58,4530000,6,orta_maxsus,110
A001055,Jo'rayev Kamola,F,47,Samarqand,byudjet,107,1310000,6,orta_maxsus,67
A001056,Sultonov Bobur,M,49,Qoraqalpog'iston,savdo,49,4740000,2,oliy,120
A001057,Xasanov Dilnoza,F,22,Andijon,byudjet,96,5930000,2,orta,29
A001058,Qodirov Aziz,M,59,Namangan,xususiy,51,9730000,6,orta,38
A001059,Sattorov Nozima,F,38,Jizzax,byudjet,155,3840000,4,orta,75
A001060,Ochilov Elyor,M,23,Qoraqalpog'iston,savdo,40,5180000,2,orta,42
A001061,Boboyev Nargiza,F,61,Qashqadaryo,IT,133,9870000,7,oliy,104
A001062,Ochilov Zarina,F,54,Jizzax,IT,125,4180000,3,orta,44
A001063,Xasanov Feruza,F,42,Farg'ona,byudjet,60,6680000,4,orta_maxsus,117
A001064,Karimov Aziz,M,27,Samarqand,o'z_ishi,144,4060000,5,orta,29
A001065,Sharipov Feruza,F,35,Samarqand,xususiy,30,2080000,7,oliy,78
A001066,Raximov Timur,M,31,Samarqand,savdo,87,2690000,2,orta,33
A001067,Musayev Zarina,F,44,Jizzax,qurilish,171,9110000,7,orta_maxsus,95
A001068,Yo'ldoshev Malika,F,26,Jizzax,byudjet,145,2840000,3,oliy,94
A001069,Toshmatov Ulugbek,M,54,Buxoro,transport,120,13520000,5,orta_maxsus,68
A001070,Saidov Gulnora,F,50,Buxoro,byudjet,66,2900000,1,oliy,75
A001071,Yo'ldoshev Nurbek,M,51,Xorazm,savdo,155,3610000,7,orta,76
A001072,Ravshanov Muslima,F,53,Qashqadaryo,IT,102,1960000,3,orta,77
A001073,Egamberdiyev Umid,M,62,Namangan,o'z_ishi,169,8440000,2,orta_maxsus,41
A001074,Ravshanov Bobur,M,33,Namangan,xususiy,94,3680000,3,orta_maxsus,17
A001075,Aliyev Doston,M,21,Samarqand,ishsiz,0,4990000,2,oliy,103
A001076,Xudoyberdiyev Sabina,F,29,Xorazm,savdo,14,9270000,6,oliy,91
A001077,Yusupov Sevara,F,60,Namangan,qurilish,58,3800000,2,orta,79
A001078,G'ulomov Jasur,M,63,Sirdaryo,ishsiz,0,2190000,2,orta_maxsus,59
A001079,Abdullayev Gulnora,F,32,Farg'ona,xususiy,152,6510000,3,orta,50
A001080,G'ulomov Mohira,F,57,Buxoro,qurilish,166,4940000,3,orta_maxsus,37
A001081,Ergashev Nodir,M,42,Samarqand,xususiy,37,6930000,4,orta,63
A001082,Ismoilov Sabina,F,22,Navoiy,xususiy,164,3070000,2,orta,104
A001083,Ergashev Akmal,M,46,Sirdaryo,xususiy,157,3150000,3,oliy,36
A001084,Yusupov Kamron,M,25,Surxondaryo,xususiy,19,3040000,6,oliy,116
A001085,Qodirov Aziz,M,41,Qashqadaryo,xususiy,144,1150000,1,orta_maxsus,74
A001086,Ismoilov Zarina,F,50,Surxondaryo,qurilish,118,10290000,6,orta,103
A001087,Mirzayev Davron,M,58,Samarqand,IT,52,8560000,4,orta,64
A001088,Nurmatov Charos,F,63,Toshkent,xususiy,102,2940000,2,orta_maxsus,44
A001089,Saidov Zilola,F,48,Qoraqalpog'iston,xususiy,81,3760000,6,orta_maxsus,75
A001090,Jo'rayev Zarina,F,45,Samarqand,savdo,128,6580000,1,orta_maxsus,61
A001091,Jo'rayev Jasur,M,62,Jizzax,transport,74,8610000,2,oliy,24
A001092,Xudoyberdiyev Bekzod,M,60,Jizzax,o'z_ishi,152,7370000,5,orta,54
A001093,Abdullayev Islom,M,21,Toshkent,qurilish,71,3140000,4,oliy,113
A001094,Musayev Shahzoda,F,59,Namangan,xususiy,134,10110000,7,orta,113
A001095,Aliyev Oybek,M,60,Buxoro,savdo,170,2670000,7,orta_maxsus,28
A001096,Sultonov Dildora,F,63,Surxondaryo,qurilish,4,4140000,2,orta,38
A001097,Jo'rayev Mohira,F,58,Farg'ona,ishsiz,0,5810000,6,orta,38
A001098,Karimov Madina,F,54,Farg'ona,IT,134,7040000,1,orta_maxsus,115
A001099,Xudoyberdiyev Nargiza,F,52,Qoraqalpog'iston,byudjet,85,2750000,1,orta,6
A001100,Bekmurodov Feruza,F,30,Qashqadaryo,ishsiz,0,4000000,1,orta,14
A001101,Nurmatov Bekzod,M,33,Qashqadaryo,transport,40,3010000,1,orta,12
A001102,Nurmatov Oybek,M,56,Samarqand,transport,2,4860000,1,orta_maxsus,77
A001103,Jo'rayev Akmal,M,50,Xorazm,xususiy,180,1240000,6,orta,9
A001104,G'ulomov Kamron,M,34,Andijon,savdo,3,6310000,1,orta,21
A001105,Egamberdiyev Feruza,F,42,Qoraqalpog'iston,xususiy,89,3200000,3,orta,10
A001106,Muhammadiyev Bekzod,M,25,Farg'ona,byudjet,104,1520000,2,orta_maxsus,41
A001107,Nurmatov Sardor,M,52,Farg'ona,xususiy,3,4530000,1,orta,108
A001108,Abdullayev Malika,F,42,Toshkent,xususiy,177,2700000,7,orta_maxsus,48
A001109,Ravshanov Kamola,F,39,Sirdaryo,xususiy,17,4990000,7,orta,22
A001110,Nazarov Mohira,F,44,Navoiy,byudjet,115,3800000,5,orta,55
A001111,Nazarov Umid,M,60,Farg'ona,IT,106,3750000,5,orta,50
A001112,Karimov Otabek,M,25,Namangan,qurilish,94,3330000,7,orta_maxsus,67
A001113,Toshmatov Gulnora,F,33,Buxoro,o'z_ishi,0,6540000,3,orta_maxsus,85
A001114,Ochilov Zilola,F,22,Jizzax,transport,5,6420000,7,oliy,117
A001115,Egamberdiyev Feruza,F,34,Toshkent,xususiy,106,4960000,6,oliy,72
A001116,Tursunov Elyor,M,51,Andijon,xususiy,74,16130000,4,orta,14
A001117,Tursunov Shuhrat,M,57,Sirdaryo,o'z_ishi,135,4540000,2,oliy,101
A001118,Boboyev Nodir,M,36,Navoiy,o'z_ishi,74,5110000,2,oliy,112
A001119,Abdullayev Javohir,M,38,Sirdaryo,xususiy,42,7320000,4,oliy,7
A001120,Ravshanov Bobur,M,43,Qoraqalpog'iston,IT,35,1690000,1,orta_maxsus,114
A001121,Saidov Lola,F,24,Surxondaryo,transport,7,4510000,6,orta_maxsus,30
A001122,Umarov Nurbek,M,52,Buxoro,transport,139,4380000,3,orta_maxsus,74
A001123,Qodirov Aziza,F,45,Andijon,qurilish,72,16170000,7,orta_maxsus,120
A001124,Mirzayev Malika,F,62,Toshkent,transport,160,4510000,3,orta,20
A001125,Saidov Doston,M,29,Surxondaryo,xususiy,102,2380000,2,orta_maxsus,84
A001126,Musayev Sabina,F,37,Sirdaryo,IT,132,10120000,5,oliy,105
A001127,Nurmatov Sevara,F,46,Qashqadaryo,byudjet,110,2210000,5,orta,119
A001128,Ismoilov Kamola,F,38,Buxoro,xususiy,19,5770000,3,oliy,117
A001129,Ochilov Madina,F,39,Qoraqalpog'iston,transport,10,3120000,5,orta,32
A001130,Jo'rayev Nargiza,F,56,Samarqand,qurilish,82,1690000,4,orta,26
A001131,Sultonov Nozima,F,21,Qoraqalpog'iston,xususiy,172,3290000,3,orta,111
A001132,Yo'ldoshev Aziza,F,43,Qashqadaryo,IT,160,9030000,7,oliy,96
A001133,Xasanov Zarina,F,38,Namangan,qurilish,9,5370000,6,orta_maxsus,98
A001134,Musayev Zafar,M,48,Surxondaryo,o'z_ishi,178,1510000,1,oliy,120
A001135,Aliyev Mirzo,M,29,Buxoro,byudjet,18,2260000,4,oliy,51
A001136,Musayev Madina,F,47,Samarqand,transport,178,1290000,6,orta,90
A001137,Musayev Nilufar,F,63,Jizzax,byudjet,107,3300000,2,orta,97
A001138,Aliyev Shahzoda,F,51,Farg'ona,ishsiz,0,6320000,1,orta_maxsus,81
A001139,Normatov Davron,M,22,Navoiy,xususiy,157,3850000,5,oliy,57
A001140,Yo'ldoshev Dilnoza,F,56,Farg'ona,IT,150,4340000,6,orta_maxsus,1
A001141,Yusupov Behruz,M,40,Sirdaryo,xususiy,16,1950000,2,orta,75
A001142,Abdullayev Madina,F,62,Jizzax,savdo,107,5260000,7,orta_maxsus,94
A001143,Nurmatov Oybek,M,56,Andijon,xususiy,159,2680000,5,oliy,106
A001144,Yusupov Charos,F,24,Andijon,xususiy,109,2570000,6,orta,23
A001145,Ochilov Dilnoza,F,52,Samarqand,xususiy,46,3590000,5,oliy,103
A001146,G'ulomov Nurbek,M,59,Qashqadaryo,xususiy,179,6400000,6,orta,15
A001147,Raximov Otabek,M,25,Toshkent,xususiy,29,2570000,4,orta,74
A001148,Toshmatov Shohruh,M,32,Surxondaryo,xususiy,4,2970000,6,oliy,74
A001149,Xudoyberdiyev Bekzod,M,36,Qashqadaryo,byudjet,99,4680000,3,oliy,120
A001150,Nurmatov Madina,F,23,Qashqadaryo,byudjet,130,5350000,3,orta,21
A001151,Karimov Shuhrat,M,45,Surxondaryo,ishsiz,0,5250000,4,orta_maxsus,16
A001152,Muhammadiyev Sevara,F,28,Toshkent,xususiy,160,4680000,4,orta_maxsus,10
A001153,Musayev Jasur,M,62,Qashqadaryo,xususiy,92,4850000,4,orta,57
A001154,Xolmatov Madina,F,32,Toshkent,xususiy,106,8330000,3,oliy,102
A001155,Abdullayev Davron,M,26,Xorazm,ishsiz,0,3410000,1,oliy,114
A001156,Qurbonov Nilufar,F,29,Farg'ona,IT,29,2590000,2,orta,21
A001157,Xudoyberdiyev Feruza,F,40,Xorazm,xususiy,106,9900000,2,orta_maxsus,2
A001158,Mirzayev Zafar,M,56,Samarqand,savdo,99,4440000,4,orta_maxsus,50
A001159,Aliyev Umid,M,21,Sirdaryo,xususiy,34,2600000,6,oliy,7
A001160,Musayev Doston,M,21,Jizzax,savdo,92,7030000,3,oliy,21
A001161,Tursunov Feruza,F,53,Namangan,qurilish,60,4640000,2,orta_maxsus,27
A001162,Mirzayev Feruza,F,24,Navoiy,byudjet,40,1850000,5,orta,51
A001163,Qodirov Muslima,F,29,Qoraqalpog'iston,IT,116,6580000,5,oliy,1
A001164,Abdullayev Nurbek,M,63,Surxondaryo,savdo,96,8410000,4,orta,79
A001165,Xolmatov Lola,F,63,Andijon,savdo,135,5070000,4,orta_maxsus,113
A001166,Aliyev Akmal,M,48,Xorazm,o'z_ishi,117,3250000,2,orta_maxsus,33
A001167,Rahimov Zilola,F,37,Toshkent,xususiy,56,5770000,6,oliy,62
A001168,Rahimov Aziza,F,48,Jizzax,IT,87,2710000,2,orta,6
A001169,Hamidov Malika,F,23,Andijon,qurilish,143,6260000,5,oliy,67
A001170,Qodirov Zafar,M,27,Jizzax,byudjet,62,3790000,7,oliy,0
A001171,Nurmatov Oybek,M,63,Xorazm,IT,100,4450000,7,oliy,79
A001172,Qurbonov Aziza,F,56,Andijon,savdo,157,3350000,4,orta,70
A001173,Yusupov Javohir,M,48,Qashqadaryo,qurilish,30,7340000,5,oliy,15
A001174,Ismoilov Muslima,F,24,Surxondaryo,transport,29,7520000,5,orta,46
A001175,Hamidov Kamron,M,28,Qashqadaryo,savdo,116,2900000,3,oliy,56
A001176,Yusupov Javohir,M,39,Qoraqalpog'iston,savdo,86,3790000,5,orta_maxsus,29
A001177,Abdullayev Islom,M,45,Xorazm,qurilish,116,4730000,5,orta_maxsus,119
A001178,Bekmurodov Zafar,M,49,Farg'ona,xususiy,136,3400000,2,orta,3
A001179,Umarov Zafar,M,41,Qoraqalpog'iston,xususiy,143,2160000,6,oliy,113
A001180,Toshmatov Zarina,F,46,Xorazm,xususiy,166,6340000,3,orta,71
A001181,Sharipov Zilola,F,33,Namangan,xususiy,110,4850000,5,oliy,11
A001182,Ochilov Anvar,M,26,Sirdaryo,o'z_ishi,27,4830000,2,orta,46
A001183,Nazarov Javohir,M,55,Navoiy,o'z_ishi,142,1210000,2,orta,65
A001184,Karimov Ulugbek,M,59,Sirdaryo,o'z_ishi,65,1470000,7,orta_maxsus,7
A001185,Xolmatov Zarina,F,29,Samarqand,o'z_ishi,52,5300000,7,orta_maxsus,43
A001186,Nurmatov Lola,F,60,Namangan,savdo,38,3290000,5,orta,93
A001187,Raximov Davron,M,40,Farg'ona,byudjet,157,1330000,2,orta_maxsus,120
A001188,Aliyev Malika,F,41,Buxoro,xususiy,118,3200000,3,oliy,66
A001189,Sattorov Lola,F,62,Andijon,qurilish,80,5090000,7,oliy,106
A001190,Yusupov Nodir,M,29,Farg'ona,qurilish,25,3690000,2,orta_maxsus,91
A001191,Sharipov Elyor,M,56,Namangan,byudjet,140,4580000,3,oliy,86
A001192,Nurmatov Kamron,M,56,Andijon,IT,164,1850000,2,orta,49
A001193,Qodirov Farrux,M,57,Xorazm,IT,1,4460000,7,oliy,21
A001194,Bekmurodov Mohira,F,36,Farg'ona,ishsiz,0,6830000,5,orta_maxsus,26
A001195,Muhammadiyev Charos,F,41,Qashqadaryo,xususiy,48,5560000,1,orta_maxsus,94
A001196,Mirzayev Otabek,M,31,Farg'ona,byudjet,65,6180000,4,oliy,117
A001197,Xasanov Zilola,F,49,Samarqand,o'z_ishi,18,2530000,3,orta_maxsus,99
A001198,Rahimov Diyor,M,52,Qashqadaryo,xususiy,2,4760000,1,orta_maxsus,24
A001199,Yusupov Muslima,F,40,Namangan,qurilish,51,3010000,5,orta,71
A001200,Karimov Muslima,F,36,Qashqadaryo,savdo,133,5460000,4,orta_maxsus,8
A001201,Jo'rayev Shohruh,M,50,Qoraqalpog'iston,xususiy,18,4120000,4,orta,31
A001202,Raximov Sabina,F,26,Toshkent,ishsiz,0,3390000,3,orta,47
A001203,Nazarov Nozima,F,38,Namangan,o'z_ishi,81,4350000,2,orta,26
A001204,Mirzayev Nodir,M,38,Jizzax,o'z_ishi,66,5590000,1,orta_maxsus,37
A001205,Saidov Davron,M,57,Qashqadaryo,xususiy,123,5710000,1,orta,80
A001206,Umarov Sabina,F,63,Sirdaryo,xususiy,160,3760000,3,orta,34
A001207,Jo'rayev Charos,F,34,Farg'ona,byudjet,135,7930000,4,oliy,81
A001208,Toshmatov Lola,F,21,Namangan,qurilish,69,3390000,5,orta_maxsus,112
A001209,Xasanov Charos,F,23,Namangan,xususiy,157,2210000,4,orta_maxsus,62
A001210,Toshmatov Shuhrat,M,60,Buxoro,transport,81,3360000,7,oliy,43
A001211,Sattorov Dildora,F,25,Surxondaryo,savdo,153,1760000,5,oliy,83
A001212,Yusupov Farrux,M,23,Xorazm,xususiy,56,6290000,5,orta,63
A001213,Ravshanov Umid,M,34,Andijon,xususiy,48,2660000,5,orta,105
A001214,Muhammadiyev Doston,M,30,Qoraqalpog'iston,byudjet,87,8500000,3,oliy,120
A001215,Nazarov Rustam,M,39,Andijon,savdo,70,6210000,1,oliy,117
A001216,Mirzayev Nilufar,F,59,Sirdaryo,xususiy,173,12990000,1,orta_maxsus,93
A001217,Karimov Islom,M,62,Qoraqalpog'iston,o'z_ishi,9,6100000,3,oliy,2
A001218,Bekmurodov Zafar,M,43,Qashqadaryo,o'z_ishi,110,1860000,3,orta_maxsus,35
A001219,Saidov Kamola,F,39,Xorazm,IT,89,1310000,7,orta,78
A001220,Yo'ldoshev Diyor,M,63,Sirdaryo,qurilish,172,7290000,7,orta,16
A001221,Saidov Sevara,F,49,Surxondaryo,IT,47,3950000,3,orta_maxsus,3
A001222,Ergashev Bekzod,M,33,Sirdaryo,o'z_ishi,39,1550000,1,oliy,7
A001223,Mirzayev Alisher,M,27,Qoraqalpog'iston,xususiy,158,1750000,2,orta_maxsus,119
A001224,Raximov Nodir,M,39,Namangan,ishsiz,0,1900000,2,orta_maxsus,27
A001225,Boboyev Ulugbek,M,58,Toshkent,qurilish,173,6540000,1,orta_maxsus,73
A001226,Ochilov Nilufar,F,63,Buxoro,byudjet,27,9370000,6,orta,22
A001227,Ochilov Bekzod,M,60,Toshkent,o'z_ishi,82,3430000,7,orta_maxsus,21
A001228,Hamidov Nargiza,F,31,Toshkent,xususiy,175,3870000,7,oliy,114
A001229,Ravshanov Kamron,M,63,Navoiy,savdo,51,5610000,5,orta_maxsus,58
A001230,Nurmatov Gulnora,F,52,Jizzax,xususiy,22,3120000,2,orta_maxsus,56
A001231,Toshmatov Islom,M,42,Namangan,savdo,56,7570000,3,oliy,77
A001232,Sharipov Mohira,F,40,Jizzax,byudjet,120,7200000,7,orta_maxsus,94
A001233,Rahimov Kamola,F,51,Buxoro,savdo,4,18690000,2,orta_maxsus,64
A001234,Ravshanov Kamron,M,35,Samarqand,o'z_ishi,65,2040000,5,orta,103
A001235,Ismoilov Shahzoda,F,35,Qashqadaryo,xususiy,154,4530000,5,orta,22
A001236,Nurmatov Davron,M,34,Navoiy,IT,45,4110000,2,oliy,22
A001237,Ergashev Ulugbek,M,38,Toshkent,xususiy,21,7910000,7,orta_maxsus,88
A001238,Abdullayev Shuhrat,M,50,Qashqadaryo,IT,3,2210000,4,oliy,75
A001239,Boboyev Behruz,M,44,Navoiy,savdo,34,2150000,6,orta_maxsus,33
A001240,Egamberdiyev Madina,F,53,Surxondaryo,xususiy,133,10990000,1,oliy,7
A001241,Aliyev Zarina,F,23,Xorazm,xususiy,137,9820000,5,orta,19
A001242,Mirzayev Malika,F,32,Toshkent,savdo,176,4630000,3,oliy,118
A001243,Hamidov Charos,F,41,Surxondaryo,qurilish,166,3460000,5,orta,92
A001244,G'ulomov Bobur,M,35,Surxondaryo,transport,139,6480000,4,orta_maxsus,14
A001245,Yo'ldoshev Kamola,F,60,Toshkent,transport,169,4410000,4,oliy,95
A001246,Nurmatov Charos,F,42,Surxondaryo,savdo,35,1910000,3,orta_maxsus,70
A001247,Egamberdiyev Mohira,F,61,Namangan,o'z_ishi,168,5320000,6,oliy,2
A001248,Karimov Zafar,M,43,Namangan,transport,97,2970000,4,orta,66
A001249,Sultonov Farrux,M,32,Navoiy,qurilish,161,5020000,2,oliy,86
A001250,Karimov Shohruh,M,32,Qoraqalpog'iston,xususiy,23,7020000,4,orta_maxsus,100
A001251,Raximov Farrux,M,37,Qashqadaryo,ishsiz,0,4500000,3,oliy,20
A001252,Nurmatov Zarina,F,62,Xorazm,xususiy,111,3280000,3,oliy,104
A001253,Abdullayev Aziza,F,21,Qashqadaryo,savdo,6,3650000,7,oliy,27
A001254,Toshmatov Nodir,M,36,Samarqand,xususiy,60,24550000,4,oliy,118
A001255,Umarov Shohruh,M,28,Sirdaryo,savdo,32,1560000,2,orta,11
A001256,Yo'ldoshev Charos,F,57,Buxoro,IT,141,5780000,3,oliy,83
A001257,Xolmatov Zafar,M,45,Navoiy,o'z_ishi,9,17770000,1,oliy,79
A001258,Ismoilov Gulnora,F,53,Xorazm,o'z_ishi,83,1700000,1,orta_maxsus,88
A001259,Egamberdiyev Kamron,M,21,Qoraqalpog'iston,transport,106,1880000,4,oliy,37
A001260,Nurmatov Bobur,M,50,Qashqadaryo,ishsiz,0,14000000,7,oliy,119
A001261,Abdullayev Shuhrat,M,27,Sirdaryo,qurilish,59,2870000,1,oliy,44
A001262,Muhammadiyev Gulnora,F,23,Namangan,savdo,86,4370000,5,oliy,112
A001263,Qodirov Aziz,M,58,Navoiy,byudjet,85,3210000,3,orta_maxsus,39
A001264,Yo'ldoshev Jasur,M,61,Qoraqalpog'iston,byudjet,175,2870000,1,orta,82
A001265,Muhammadiyev Muslima,F,60,Jizzax,transport,149,6400000,3,oliy,1
A001266,Umarov Timur,M,28,Toshkent,o'z_ishi,10,13780000,4,orta,56
A001267,Ravshanov Rustam,M,29,Sirdaryo,xususiy,109,2480000,3,orta_maxsus,29
A001268,Aliyev Bobur,M,60,Qashqadaryo,ishsiz,0,1720000,5,oliy,83
A001269,Tursunov Lola,F,54,Surxondaryo,IT,40,4110000,4,oliy,81
A001270,Ergashev Zarina,F,24,Sirdaryo,byudjet,29,3650000,6,orta_maxsus,28
A001271,Yusupov Sevara,F,36,Farg'ona,byudjet,60,3540000,3,orta,4
A001272,Sattorov Farrux,M,21,Qoraqalpog'iston,savdo,172,5030000,7,oliy,14
A001273,Mirzayev Aziz,M,51,Qoraqalpog'iston,byudjet,175,5120000,7,orta_maxsus,73
A001274,Qodirov Feruza,F,36,Qoraqalpog'iston,xususiy,89,5380000,3,orta_maxsus,29
A001275,Aliyev Zarina,F,36,Qashqadaryo,transport,48,3800000,7,orta_maxsus,60
A001276,Qodirov Charos,F,49,Jizzax,transport,50,4940000,5,orta,109
A001277,Xudoyberdiyev Madina,F,31,Farg'ona,transport,149,4100000,5,orta,91
A001278,Aliyev Mirzo,M,35,Samarqand,savdo,169,1940000,2,oliy,99
A001279,Xudoyberdiyev Javohir,M,53,Sirdaryo,qurilish,16,3890000,2,orta_maxsus,84
A001280,Nazarov Nilufar,F,36,Namangan,byudjet,179,4980000,6,orta_maxsus,69
A001281,Ravshanov Sevara,F,43,Buxoro,savdo,89,4220000,5,orta,32
A001282,Xudoyberdiyev Nozima,F,28,Jizzax,byudjet,145,3310000,7,oliy,109
A001283,Bekmurodov Aziza,F,49,Toshkent,byudjet,140,6590000,5,orta,23
A001284,Ravshanov Rustam,M,38,Surxondaryo,byudjet,102,12200000,6,orta,31
A001285,Sultonov Nargiza,F,49,Qoraqalpog'iston,qurilish,165,8700000,6,orta_maxsus,115
A001286,Tursunov Oybek,M,56,Namangan,byudjet,159,3170000,5,orta_maxsus,84
A001287,Jo'rayev Shuhrat,M,48,Surxondaryo,transport,144,3740000,4,orta,108
A001288,Ergashev Farrux,M,30,Xorazm,o'z_ishi,0,2280000,1,orta,101
A001289,Rahimov Muslima,F,51,Surxondaryo,o'z_ishi,112,2540000,7,orta_maxsus,28
A001290,Abdullayev Diyor,M,40,Samarqand,IT,47,7410000,2,oliy,2
A001291,Xolmatov Gulnora,F,55,Qoraqalpog'iston,xususiy,106,1790000,7,orta,84
